Id,Predicted
dc67ca7cd7444af4b54302666f99c9be,문창극
a5bf3adad4794fb19f8d1c08b4e0735f,9510가구(일반분양 1558가구
8b3f743ed1864d75914e25dd3728acba,주식
60a3b6bea46c4e239ded1b63ee8e8d57,펠리페는 이베로아메리카와 다른 나라들에서 경제와 사회 개발에 융자하는 코데스파 재단과 현저한 전문인들로 이루어진 유럽 저널리스트 협회의 스페인 지점 같은 몇몇의 협회와 재단들의 명예 회장을 지낸다. 가장 주목할 만한 것은 높이 이름난 아스투리아스
dcb5fb36b35a4ba48630f065a1425ded,펠리페는 왕위 계승자로서 자신의 헌법적 임무들을 부지런히 착수하여 스페인에서 많은 공식적 행사들을 개최하고 스페인 대중의 서로 다른 분야와 상황들의 행사들 전부에 참가하였다. 1995년 10월 이래 펠리페는 자신이 세상살이
e1df0d73f29c4dc5bf7e8fd1ec3a3c2f,텍스
28256d48d9fa4f8aa5278c09fe6bfe1b,얘기다. 연말에는 자전거 인구가 1200만명을 넘어설 전망이다. 자전거 인구가 급증한 것은 우선 ‘자출족(자전거로 출퇴근하는 사람들)
6f6ee8cdd52e45b88d1becc67cea4881,16.7% 늘었다. 2009년 이후 6년
f3dce096180141ee9314291499afc83b,37명
d4b2e3aca71c41328ea08ff541e2a842,‘게임빌프로야구 2020 슈퍼스타즈’(
35688088395a4d87a036cb8397890e56,"11시30분 투표가 실시됐다. 1차 투표에서 과반수를 얻은 후보가 없으면 1, 2위 후보가 결선투표를 치러야 했다. 518명"
b44e3af6dfd04aeb9c4f4807b2e8802e,16개
3c5705e3379141a8bb87be8e864a5603,이희은
a8af76337e404796b44fa8569e934357,광주
dd082d777726488c8e394e1bedf8d82e,"아제르바이잔 바쿠에서 열린 제8차 유네스코 무형유산위원회에서 인류무형유산으로 등재됐다. 이로써 한국은 종묘제례 및 종묘제례악(2008년 등재)과 판소리를 비롯해 강강술래(2009년), 아리랑(2012년) 등 총 16건의 인류무형유산을 보유하게 됐다.무형유산위원회는 이날 열린 회의에서 “여러 세대에 걸쳐 가정 문화로 전승돼 온 김장은 동절기에 대비한 한국인의 나눔과 공동체 문화를 상징한다”며 “이웃 간 나눔의 정신, 결속과 연대감을 강화해 한국인으로서의 정체성과 소속감을 부여해 왔다”고 평가했다.또 “김장의 무형유산 등재는 자연 재료를 창의적으로 이용하는 식습관을 가진 세계의 다양한 공동체 간 대화를 촉진할 것”이라고 설명했다. 약 90%의 한국인이 직접 김치를 담그고 있는 등 최근까지도 김장문화가 자발적으로 전승되고 있는 것도 이번 등재 결정에 기여한 것으로 보인다. 문화재청"
9d0b6816bf8e4c1bbf2f2de9ae5d7b54,토르
1319c557a6d84ba9883f0d48f93468c8,‘기후위기’를 주제로 작가들의 작품을 전시해 글로벌 에코캠퍼스 기금을 마련할 예정이다”라고 전시 취지를 밝혔다. 이번 작가전의 공동위원장 3인 중 한명인 임옥상 공동위원장은 “글로벌 에코캠퍼스가 기후변화 시대의 절체절명의 위기를 극복하는데 작은 도움이 되지 않을까 생각해 전시를 추진하게 됐다. 동참해주신 모든 작가에게 감사하다”며 인사를 전했다. 이어 “특히 저와 민정기 화백은 환경을 주제로 새롭게 작품을 제작했다. 새 작품을 보러 꼭 전시에 참석해달라”고 작가
b636ff68d2074bc697ae1e379b8c6e69,"64~128기가바이트(GB) 제품이다. 이 제품들은 작년 6월부터 올해 6월까지 판매됐다.리콜되는 제품은 도시바에서 만든 SSD로 알려졌다. 맥 앱스토어에 있는 ‘맥북 에어 플래시 스토리지 펌웨어 업데이트 1.1’을 내려받아 실행하면 리콜 대상 제품인지 알 수 있다.애플은 그동안 삼성과 도시바에서 SSD를 납품받아 맥북에 탑재해왔다. 그러다 2011년 말 삼성전자 SSD를 사용한 맥북이 도시바 SSD를 넣은 제품보다 속도가 빠르다는 사실이 유튜브를 통해 퍼지자 삼성 제품을 늘렸다. 2012년형 맥북 신제품에서는 256GB, 512GB 등 고사양 SSD는 모두 삼성 제품을 썼고, 저사양인"
ea0ac3ae9d5f4614b431c63aac531a8a,"중국 상하이에서 개막하는 롤드컵 경기를 준비 중이다. 레드불은 LCK 스프링 시즌과 서머 시즌에 대한 소회와 롤드컵 진출 소감 등 선수들과 감독의 못다한 이야기를 인터뷰 영상에 담았다. ‘DRX cvMax’ 김대호 감독이 전하는 선수들 소개부터 시작해 ‘DRX Deft’ 김혁규, ‘DRX Keria’ 류민석, ‘DRX Chovy’ 정지훈, ‘DRX Doran’ 최현준, ‘DRX Pyosik’ 홍창현, ‘DRX cvMax’ 김대호 감독 개인의 이야기까지 총 7편의 스토리가 펼쳐진다. 9월 26일(토)부터 매일 한 편씩 레드불과 DRX의 공식 인스타그램에 순차적으로 공개된다. 이번 영상에서 DRX 선수들과 감독은 저마다 롤드컵에 대한 강한 의지와 자신감을 드러냈다. 주장 ‘DRX Deft’ 김혁규 선수는 “시즌 초반에 우리가 롤드컵에 진출할 거라 예상한 사람은 그리 많지 않았다. 하지만 우리는 해냈고, 이제 목표는 롤드컵 우승이다.”라고 말했다. 레드불은 DRX 인터뷰 영상 공개와 함께 SNS 참여 이벤트를 진행한다. 10월 11일(일)"
5ab81af711034a1bbe36d2cfab9e55bf,1937년에는 폐렴 진단을 받았다가 1938년부터 다시 활동을 재개했다. 1939년
595127d8eaae4157aaf17a7a7d273b9f,2019
cb8ad0eed0c14e1ab324a08935876d21,"유동인구를 확보해 기존에도 학생들보다 일반인이나 기업 고객에게 인기가 높았던 지점이다. 중∙대형 모임 수요가 꾸준하고, 부스 내 테이블 면적이나 추가 확장 모니터 요청이 빈번한 곳이기도 했다. 이에 토즈 측은 지리적 특성에 따라 모임"
4b1a5114b66a492d9fd3a383efdf854c,김윤환
dbe0b028e0e5451f9fe886fd2e732281,1996
576ddd8e595243f5a1f6a58cf4dcf1c1,"기원전 701년, 아버지 정 장공이 죽자 적자인 형 홀이 뒤를 이었지만, 생전에 아버지가 사랑하는 부인이 많아 그 위치는 불안했다. 공자 돌의 외할아버지 옹씨(雍氏)는 송나라의 대신이고 송 장공의 총애를 받는 사람이었다. 송 장공은 홀이 즉위했다는 소식을 듣고, 9월"
0d95b95ffe674ea48f94fc25a39705ca,리모컨
4006db2f3f424f39bb2de61581998368,"21일 줘야 하는 90여명의 임직원 급여를 지급하지 못했다.게임위는 28일 임직원 명의로 국회, 청와대, 인수위, 정부 유관부처 등에 조속한 사태 해결을 촉구하는 서한을 보냈다. 백화종 게임위 위원장은 “직원들의 인건비를 지급할 수 없는 상황에서도 게임물 등급분류 신청 접수 등 등급분류 업무를 정상적으로 수행하려고 최선을 다하고 있다”며 “하지만 다음달에 써야 하는 불법게임물 단속지원 출장비, 차량 유류비, 인터넷 회선료 등 필수적인 소요 경비조차 확보하지 못한 상황”이라고 말했다. 게임위가 2월에도 국고 지원을 받지 못하면 게임업계는 게임 심의조차 받지 못해 큰 혼란에 빠질 수밖에 없다는 설명이다. ○게임 심의 수수료 50% 오를 듯정부는 게임위가 당장 써야 할 예산을 확보하기 위해 심의 수수료를 인상하는 방안을 논의하고 있다. 이번에 수수료가 오르면 2009년 3월 이후 3년 만이다. 문화부는 당초 100% 인상을 계획했으나 ‘물가를 불안하게 만들 수 있다’는 우려로 기획재정부가 난색을 표하자 50% 인상하는 안을 추진 중이다. 현재 게임위가 매년 걷는 게임 심의 수수료는 12억원"
0d764f22ec13493ebc091b6466a17f4f,"진리를 탐구하기 위해 1625년에 원터마을에 세운 정자로 두 차례의 중건 과정을 거쳐 현재에 이르고 있다.

당시 중수기와 중건기 그리고 상량문 등에 담긴 내용으로 건립에서부터 현재에 이르기까지 건축 내력을 비교적 충실하게 추적할 수 있을 뿐만 아니라 정자의 위치와 형식 그리고 건립 동기 등을 통해 씨족 마을을 운영해 나가는 당시 문중의 공동체적 삶의 단면도 함께 엿볼 수 있다. 특히 현 정자의 중건 인물이 영·정조 때 영남 노론 학단을 대표하는 예
학자로 「가례증해"
11640d76c9544da9a896a925622b6a70,오딘
f1bcb2140775410da3f3b667f4a7e6c6,얼스
0991dc2adc9d492ebf16450e3e02992c,이성원
5870cc5673364ca9af40d65cc8daef9e,무상 A/S는 1년
752455ba9f0840aa9306be14e5005d3f,아이폰5s
7edf0d83f2914d47b2d082e9fb39f8bc,"2008년부터 도쿄도 교향악단의 수석 지휘자로 재직 중이다.그가 이번에 연주할 곡은 쇼스타코비치의 교향곡 11번이다. 이 곡은 러시아 역사에 ‘피의 일요일’로 기록된 1905년 혁명을 묘사하고 있다. 쇼스타코비치 최초의 ‘표제 교향곡’으로 1악장은 신음하는 민중의 모습, 2악장은 학살 장면, 3악장은 희생자를 위한 진혼곡, 4악장은 1917년 혁명을 그리고 있다. 인발은 ‘말러 스페셜리스트’"
7dab7a4b22044d0e824ec51a3199574c,니샤푸르
264909648c794e36a630e22a47b08c38,3744
b578015357054cb6aab84e93551605f0,"2012년 영국 와딩턴에어쇼와 판버러에어쇼에 참가해 최우수디스플레이상, 인기상을 각각 받았다. 조종사의 실력과 공연의 아름다움은 세계 최고 수준이라는 평가를 받는다. 상업적 성격이 강한 이번 에어쇼에서 주최 측이 우리 공군 특수비행팀인 블랙이글을 초청, 20여분간의 개막 공연을 맡긴 것도 이 때문이다. 또 인도네시아 공군의 주피터팀은 국산 항공기 KT-1 6기로 공연했다. 블랙이글팀은 항공기를 분해해 운송했던 2012년"
83c90dfef8fc4a198a97d9a6e0682c28,Modbus
ede2761b178d40868f80f9c403a821b8,"영국 가전업체 다이슨의 수석 디자인 엔지니어인 매트 스틸은 7일 기자와 만나 최근 한국에 출시한 청소기 신제품 ‘DC52’에도 다이슨의 성공 철학이 고스란히 담겼다고 말했다. 이 제품은 필터를 교체하거나 세척할 필요가 없는 최초의 청소기다. 청소한 뒤 먼지를 털어버리는 것 외에 별도의 관리가 필요 없다. 그러면서 10년 동안 흡입력은 일정하게 유지된다.다이슨은 ‘영국의 스티브 잡스’라고 불리는 제임스 다이슨이 1993년 세운 회사다. 날개 없는 선풍기, 먼지봉투 없는 청소기 등이 이 회사가 발명한 제품이다. 청소기, 선풍기, 손 건조기 등 3개 제품만 파는 데도 지난해 세계 72개국에서 매출 60억파운드(약 10조3000억원), 순이익 8억파운드를 기록했다.다이슨의 문화를 설명해 달라는 질문에 스틸은 “보고서를 쓸 시간에 시제품을 만드는 곳”이라고 답했다. 불필요한 보고 절차가 없고, 시제품을 만들고 버리기를 두려워하지 않는 회사라는 얘기다.그는 “이번에 출시한 청소기를 개발하기 위해 무려 6년에 걸쳐 2000여개의 시제품을 만들었다”며 “어느 누구도 왜 허락 없이 시제품을 만드는지, 개발 기간이 왜 오래 걸리는지를 재촉하지 않는다”고 설명했다. 최고경영자(CEO)인 다이슨 역시 “의사결정을 하긴 하지만 그 역시 한 명의 엔지니어일 뿐”이라며 “1주일에 최소 세 차례 엔지니어들과 만나 사소한 부분까지 함께 고민하고 의논한다”고 말했다.‘RDD 센터’도 다이슨만의 강점이다. 연구(Research), 디자인(Design), 개발(Development) 등이 한 부서에서 이뤄진다. 일반적으로 R&D와 디자인이 분리돼 있는 것과는 다른 구조다. 스틸은 “우리는 예쁘게 만드는 것과 좋은 기능을 구현하도록 만드는 것이 같은 의미라고 생각한다”며 “예쁘게 만드는 것이 목표인 적이 한 번도 없었지만 결과적으로 우리 제품은 디자인으로도 인정받고 있다”고 강조했다.다이슨 청소기는 비싸다. 이번에 나온 DC52의 국내 판매가격은 139만원이다. 삼성전자의 최고가 제품(80만원대)보다도 50만원 이상 비싸다. 스틸은 “싼 제품에 비해 더 적은 시간을 들여 완벽한 청소를 하는 것이 결국 돈을 아끼는 길”이라며 “다이슨 청소기는 미세먼지뿐 아니라 알레르기를 유발하는 미생물까지 빨아들일"
8c26ced687ec46f1a7b9637868539a95,3.2%
6263f9f823724a6db9c0350441940c10,프리온
0ac72863d5974221895ee3d796e40424,"‘우산 셋이 나란히’ 등의 노래를 이때 만들었다. 1936년 다시 일본으로 건너가 가수와 뮤지컬 연출가로 활동했고, 1940년엔 북간도에서 하얼빈예술단을 창단하는 등 왕성한 활동을 이어갔다. 광복 2년 뒤 1947년 고국 땅을 밟은 선생은 이듬해 윤석중의 가사에 곡을 붙여 ‘어린이날 노래’"
a4735ffcaa2e4d5b8f025731aed3a779,"1688년 명예혁명 후 정계에 복귀했으며, ‘인간 오성론’ 출간으로 유명세를 탔다. 이후 집필활동을 이어가다 1704년 별세했다.  이해성 기자  ihs@hankyung.com 1632년 8월 영국 서머싯주 출생1658년 옥스퍼드대 석사학위 취득1674년 옥스퍼드대 의학연구원1683년 네덜란드 망명1689년 ‘인간 오성론’"
f901cf75a41c4abca304cc62b37ca4bd,히로시마
cf054967f5db4c01befa7963c87998c2,24일
a2e49f7d5723438c81c90272d51d5411,센추리
815721a021284586b71b59761e826541,"존, 교육존, 편의존 등으로 나누어져 다양한 생활 편의시설이 들어선다. 상가 군데군데 4층짜리 집중형 상가빌딩을 올려 학원 병원 등을 넣을 계획이다. 초기 상권을 활성화하기 위해 분양이 아닌 전량 임대로 공급해 대림산업이 직접 브랜드 유치와 책임 운영을 맡는 게 특징이다. 스트리트 몰을 간접 경험할 수 있도록 특수 컨테이너를 이어 붙인 ‘상가 모델하우스’(사진)를 꾸며 베이커리, 카페, 편의점 등을 운영하고 있다.상가와 함께 대형 도서관, 스포츠센터 등 6개 테마로 이뤄진 대규모 테마파크가 조성된다. 실내 체육관과 수영장이 들어서는 ‘스포츠파크’"
025a1f54ddc342e39b2254cf295fd8af,8만여명이 운집한 축구 경기장에는 진입하지 못했다. 테러가 발생하자 경기를 관람 중이던 프랑수아 올랑드 프랑스 대통령은 급히 자리를 떠났다.○파리 시내 6곳에서 자살폭탄 테러축구장 테러는 시작에 불과했다. 여덟 명으로 구성된 테러범들은 3개 그룹을 구성해 파리를 중심으로 여섯 곳에서 총기 난사와 자살폭탄 공격을 자행했고 최소 129명을 살해했다. 파이낸셜타임스는 15일
6327cb2840d04aa7805a41949e02a1e9,"2014년 6월 동시지방선거에서 소위 진보 교육감들이 다수 당선되었고, 이들은 자사고 폐지를 주요 공약으로 내세웠다. 특히 서울특별시교육감 조희연은 자사고 폐지를 핵심 공약으로 내세워서 강하게 추진하였다. 그는 '자사고가 우수 학생을 독식하고 있어서 자사고를 폐지해야 일반고가 살아날 수 있다'고 밝히며, 자사고 폐지를 추진하였는데 이에 대하여 자사고 학부모와 자사고의 반발이 강하게 일어났다. 조희연은 자사고 교장들과의 간담회를 가지는 등 설득을 위하여 노력하는 제스쳐를 취하며 자사고가 일반고로 전환할 시 1억원의 지원금을 교부하겠다는 계획을 밝히기도 했다. 설득 노력에도 불구하고 대부분의 자사고는 반발하였고, 조희연 교육감은 2014년 10월 전임 문용린 교육감이 실시한 자사고 평가를 재실시하여서 기준점수에 미달된 서울 경희고등학교, 세화고등학교, 중앙고등학교 등 8개 학교를 자사고 지정에서 해제하였다.

이에 대하여 교육부는 초중등교육법 시행령의 '자사고 지정 취소 시 교육부장관과 협의하여야 한다'는 규정을 들어서 자사고 지정의 최종 권한은 교육부 장관에게 있다고 밝혔고, 조희연 교육감이 시행한 자사고 지정 취소를 무효화했다. 따라서 경희고등학교 등의 8개 학교는 일단 자사고 지위를 유지하게 되었다. 조희연 교육감은 이에 대하여 '자사고 지정권은 교육감"
cef437e440c14c93abc74d8c334964ae,"8개 학교를 자사고 지정에서 해제하였다.

이에 대하여 교육부는 초중등교육법 시행령의 '자사고 지정 취소 시 교육부장관과 협의하여야 한다'는 규정을 들어서 자사고 지정의 최종 권한은 교육부 장관에게 있다고 밝혔고, 조희연 교육감이 시행한 자사고 지정 취소를 무효화했다. 따라서 경희고등학교 등의 8개 학교는 일단 자사고 지위를 유지하게 되었다. 조희연 교육감은 이에 대하여 '자사고 지정권은 교육감의 권한이고, 교육부장관은 '협의'의 대상이므로 자사고 지정권은 교육부장관에 있지 않다'"
9c0c1f4b3e8744b68b1320fa5010740e,"J씨는 방을 나오면서 기자에게 “너무 긴장돼 점심도 못 먹었는데 이제야 배가 고프다”고 말했다.역량PT는 SK그룹이 2012년부터 기존 스펙 중심의 채용 방식에서 벗어나 이력서와 자기소개서만으로 표현할 수 없는 지원자의 ‘참된 역량’을 보고 채용하기 위한 방식이다. 역량PT는 마케팅·영업·상품기획 직무 지원자를 위한 도전형 인재전형과 연구개발(R&D)·소프트웨어(SW) 개발 분야의 창의형 인재전형으로 이뤄졌다. 도전형 인재를 채용하는 기업은 SK텔레콤·네트웍스·C&C·건설·플래닛 등이다. PT 시간은 질의응답을 포함해 20분. 역량PT 우수자에게는 서류전형을 면제해 준다.주로 이공계생을 대상으로 하는 창의형 인재전형은 SK텔레콤·C&C·하이닉스 등 세 곳에 지원하는 취업준비생을 대상으로 한다. R&D와 SW 분야의 창의적이고 혁신적인 아이디어 포트폴리오를 제시해야 한다. 다소 전문적인 부분이라 30분간 PT가 이어지며, PT 우수자에게는 서류전형과 SK인·적성 시험인 SKCT 면제 등 파격적인 혜택을 준다. SK 관계자는 “역량PT에 불합격해도 공채 지원에는 전혀 불이익이 없다”고 밝혔다.이번 역량PT는 사전 지원자 가운데 400명을 선발, 오전 9시부터 오후 6시까지 8개"
80a3bfbb571d4536939874d1e7f9512b,"18세기 초까지 남아 인디언의 대부분을 사살되거나, 포로로 잡히게 된다. 1763년에 스페인이 플로리다를 영국에 할양하면서, 스페인군은 겨우 살아남은 플로리다 인디언을 쿠바로 이주시키게 된다.

미국 남동부의 다양한 지파가 신천지 플로리다로 이주를 시작했다. 1715년 야마시 족이 스페인의 동맹으로 영국 식민지군과의 분쟁 이후 플로리다로 이동했다. 크릭 족의 일부인 로워 크릭족이 플로리다로 이동을 시작했고, 곧이어 어퍼 크릭족이 그 뒤를 이었다. 히치티어를 구사하던 집단의 갈래 부족인 미카즈키 족은 현재 탤러해시에 가까운 미카즈키 호수 주변에 정착했다. 이 일족은 오늘까지 미카즈키 족으로 자신들의 정체성을 유지하고 있다. 카우 키퍼가 이끄는 히치티 어를 사용하는 다른 집단은 스페인이 17세기에 목장을 경영한 땅이었던 현재 아라추아 카운티에 정착했다. 가장 유명한 목장 중 하나가 라추아였기 때문에, 이 지역은 ""아라추아 대평원""으로 알려지게 되었다. 세인트 오거스틴에 있는 스페인인들이 아라츄아의 크릭 족을 ""야만""과 ""노예""라는 뜻의 ""시스템 마론""이라고 불렀지만, 이것은 세미놀 어원일"
eef05e93ae2e48e5893c7cebdfb1ef2d,대령
b68637ea389c46f89d04440446cd8f89,NT리서치
8ec7eae54a6d46c0a7f910aaec9bc9c8,"소비를 대체하도록 하겠다”고 말했다.반면 전기대체 연료인 LNG, 등유, 가정용 및 상업용 프로판에 붙는 개별소비세는 크게 낮아져 가격이 떨어질 전망이다. 도시가스 연료로 많이 쓰이는 LNG는 ㎏당 60원에서 42원으로 낮아진다. 또 등유는 L당 104원에서 72원으로, 프로판은 ㎏당 20원에서 14원으로 각각 세금이 줄어든다. 정부안이 원안대로 입법절차가 마무리되면 내년 7월1일부터 시행에 들어가게 된다.정부는 에너지세율 조정에 따른 세수증대 효과는 연간 8300억원으로 예상된다며 이 돈은 저소득층 지원에 사용할 계획이라고 밝혔다. 구체적으로 연탄 등을 구매할 수 있는 에너지바우처 지급에 2000억원, 에너지 효율화 투자에 3000억원, 지방자치단체를 통한 에너지 복지 강화에 3300억원이 각각 투입된다.에너지바우처는 난방과 취사·조명에 소득의 10% 이상을 지출하는 120만가구에 동절기 난방비를 지원하는 사업이다. 정부는 2015년 시행을 목표로 구체적인 지원 대상 및 액수를 검토 중이다. 현재 기초생활수급자와 차상위계층 중 연탄을 사용하는 8만3000여가구에 대한 연탄쿠폰 지원도 에너지바우처 지급 대상으로 통합된다. 저소득층의 단열 및 창호, 보일러 교체비용으로 가구당 150만원을 지원하고, 고효율 발광다이오드(LED) 조명기기 교체비용을 전액 무상으로 지원하는 에너지 효율 개선사업도 대상을 확대할 계획이다. 이 밖에 에너지세율 조정으로 늘어난 세수의 39.1%는 지방재정으로 돌려 에너지 복지에 활용토록 할 방침이다. 지자체의 노인·장애인 거주시설과 학교에 난방비를 사용할 것으로 보인다.이석준 기재부"
197284af6ef24726b5bcccffbd5f0aee,《단기고사》
3c0d7bef5a7a47aaa4178ffd5c918bc5,"400원으로 구매가 가능하다. 그 외 국민, BC, 전북, 씨티카드는 5~7%의 할인이 적용된다. 게인워드 RTX 3070 피닉스 GS(골든샘플) 는 엔비디아 암페어 아키텍처로 완성된 최상급 수율의 RTX 3070 GPU를 선별하여 적용한 GS(Golden"
db2bdcd8d6f547ad984f53be598da60e,유길준
a5282ae70e704694947350f5356c038e,"개화파 대신들을 제거하고, 고종과 명성황후를 경우궁으로 이궁시켜 14개조 정강을 선포하였다. 그러나 12월 6일 청나라 군대에 의해 진압되면서 갑신정변의 주모자들은 일본으로 망명하였다. 이 사건을 계기로 청나라의 내정간섭이 심화되고, 일본에 대한 불신을 키우게 된다.

1885년, 러시아의 팽창을 견제하던 영국 군함 세 척이 거문도를 불법 점령하였다. 영국군은 섬 안에 포대를 구축하고 병영을 설치하였으며 섬의 이름을 포트해필턴이라 명명하고 영국 국기를 게양하였다. 이들은 청나라의 중재로 1887년 철수하였다. 이러한 위기 속에서 유길준과 독일 부영사 부들러가 한반도를 중립지대로 하자는 조선 중립화론을 주장하였으나 실현되지 못했다.

1886년 사노비의 세습을 폐지하였다. 최초의 공립학교인 육영공원과, 선교사가 세운 이화학당이 이해에 개교하였다. 1887년 경복궁 내에 전등"
75571695c7464541843bde0f7ed9037f,"천주교)과 동학이 백성들 사이에서 퍼졌는데, 대대적인 박해에도 불구하고 천주교도들의 수는 증가하였다. 

1866년 1월, 대원군은 러시아의 남하에 위기를 느끼고 견제하고자, 프랑스를 정치적으로 이용하려 하였으나 프랑스 주교가 동의하지 않자, 정치적 이점을 얻을 수 없을거라 여겨, 프랑스인 신부 9명을 처형하고 천주교도 수천인을 박해하였다.(→병인박해"
961e23762c2749ebb58689dd698bdc43,"長谷川)가 일본으로부터 증원군을 파송받아 궁궐 내외에 물샐 틈 없는 경계망을 펴고 포위함으로써 대한제국 황궁은 공포 분위기에 싸여 있었다. 그러나 고종 황제는 통감의 집요한 강요에도 불구하고 조약 승인을 거부하였다.이렇게 되자 일본은 전략을 바꾸어 조정 대신들을 상대로 위협·매수에 나섰다. 하야시 곤스케는 11월 11일 외부대신 박제순을 일본 공사관으로 불러 조약 체결을 강박하고, 같은 시간 통감은 모든 대신과 원로대신 심상훈(沈相"
f2e84cfbc26f45c8b2b35b341bc1dbfc,비자나무
2b48a417e2cd441bb6804ebae670f921,복주머니
ac294ac2cb97457dac5fd823ded5c8ae,약품
d82c34a80046496c971457042dc4175c,백혈병 치료제인 ‘글리벡’(사진)의 복제약(제네릭) 시장을 놓고 국내 제약업체 간 가격 파괴 경쟁이 치열하다. 다음달 3일 글리벡 특허가 끝나 4일부터 국내 제약사들이 복제약을 쏟아내는데 업체별로 약값에 큰 차이를 보이고 있다.30일 보건복지부와 제약업계에 따르면 다음달 4일부터 시판에 들어가는 국내 제약사들의 글리벡(성분명 이매티닙메실산염) 복제약 가격이 업체별로 최대 3배 차이 난다. 복지부에 복제약 약가를 제시한 업체는 지금까지 총 11개사. 이 가운데 CJ제일제당의 100㎎ 용량 한 알 가격은 4916원으로 가장 낮다. 오리지널 글리벡(2만1281원)의 23% 수준이다. 부광약품의 같은 용량 제품 가격은 5656원이다. 이에 비해 건일제약 대웅제약 보령제약 삼진제약 JW중외제약 제일약품 등은 보험급여 상한가인 1만4471원
fceecba89f94435ab433f16b5b64f801,1834
4215ad3eadb04f87b8536323413ae04a,종신형
3da9d0a7832c412f9756d799ac198f0d,한국 시각 12월 11일 (금요일) 오후 1시부터 14일 (월요일) 오전 1시까지 ‘TTO’의 스팀 스토어 페이지에서 키를 발급받은 후 진행이 가능하다. ‘TTO’
e61287777f71404fa68eba7841857d02,승패를 좌우할 정도로 전략적 움직임이 중요하다. 이 요소의 이용에 따라서는 기력이 뛰어난 프로
c45151d41afd4e3d92786ddd44b65f03,"2017년 형 포르쉐 911 RSR과 함께 포르쉐 고객팀 프로톤 컴패티션(Proton Competition) 소속으로 레이스에 도전한다. 포르쉐의 지원을 통해 처음으로 '로드 투 르망(Road to Le Mans)'에 도전하는 마이클 패스벤더는 ""배우가 되기 전까지 늘 레이싱을 꿈꿔왔고, 실제로 아버지에게 많은 것을 배웠다""라며 모터 레이싱에 대한 열정을 드러냈다. 패스벤더는 포르쉐 드라이빙 익스피리언스(Porsche Driving Experience)를 통해 레이싱 커리어를 시작했다. 그는 최고출력 485 마력(PS)의 포르쉐 911 GT3 컵 트레이닝 세션이 포함된 엔트리 레벨 레이싱 프로그램을 완수한 이후, 포르쉐 레이싱 익스피리언스로 진출했으며, 포르쉐 스포츠 컵(Porsche Sports Cup)의 출전 자격까지 갖추게 되었다. 지난 해, 패스벤더는 당시 42세의 나이로 포르쉐 트레이닝 프로그램 레벨 2 를 완료했다. 이를 위해, 패스벤더는 포르쉐 911 GT3 컵으로 포르쉐 스포츠 컵 도이칠란트(Porsche Sports Cup Deutschland) 전 시즌에 출전한 바 있다. 팬들은 유튜브 시리즈 '로드 투 르망'에서 경기를 시청할 수 있다. 프로톤 컴패티션 구단주 크리스티앙 리에드(Christian Ried)는 ""새로운 프로젝트를 시작하는 일은 언제나 흥분되는 일이고, 마이클이 '로드 투 르망'을 통해 진화해 나 가는 과정을 함께 한다는 것이 정말 기대된다""고 말했다. 포르쉐는 2020년 말 '로드 투 르망' 다큐멘터리의 두 번째 시즌을 공개할 예정이다. 패스벤더는 포르쉐 워크스 드라이버 리차드 리에츠(오스트리아)와 펠리페 페르난데스 레이저(독일)와 93번 포르쉐 911 RSR의 콕핏을 공유한다. 리에츠는 ""포르쉐는 꿈을 실현하고자 하는 고객들에게 718 카이맨 GT4 클럽스포츠부터 911 RSR에 이르기까지 폭 넓은 범위의 차량을 제공한다""며 ""르망에 도전하는 마이클 패스벤더의 꿈에 도움이 될 수 있기를 바란다""고 소감을 전했다. 유러피안 르망 시리즈 2020 시즌은 7월 15일 르 카스틀레(프랑스)에서의 테스트 데이를 시작으로, 7월 19일 같은 장소에서의 첫 레이스를 포함해 총 6개 이벤트로 구성된다. 다음 경기 일정은 스파프랑코르샹(8월 9일, 벨기에), 바르셀로나(8월 29일"
11dd73ec298440fda81f2456fdd7fa02,동아일보
2c99de5c0688471c80c3ed1aaed5bc8d,中央新聞
ab4f539ae0cc4297a289216391dbd69e,반포대교
405e67b79bd449059448dbd13c86021a,둥둥섬은 2009년 3월 착공해 총 사업비 1390억원을 들여 2011년
7b6a39988c6f4d48a1dabd61e3de1cde,이재용
dabd4153b2e744b789c5de0ba2f4b362,장마당
3ef884bcf71c4b5eae50ea9720f8c5a3,디엔비엔푸
f46fe5ffcd7b4180900463207d0843e9,아무 범죄 행위에 참여한 것인지를 증명하는 데 충분
